UNITID,CONTROL,INSTNM,ADMIN_TYPE,CIPCODE,CIPDESC,CREDLEV,POSTGRAD,EARN_MDN_HI_1YR,SALARY_GT_40
121309,"Private, nonprofit",Point Loma Nazarene University,0,901,Communication and Media Studies.,3,0,31848,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,904,Journalism.,3,0,39009,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,1301,"Education, General.",5,1,59485,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,1310,Special Education and Teaching.,5,1,71854,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,1412,Engineering Physics.,3,0,46478,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,1907,"Human Development, Family Studies, and Related Services.",3,0,25194,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,2601,"Biology, General.",3,0,28055,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,2602,"Biochemistry, Biophysics and Molecular Biology.",3,0,25194,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,3105,Health and Physical Education/Fitness.,5,1,33993,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,4201,"Psychology, General.",3,0,25967,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,4511,Sociology.,3,0,30771,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,5004,Design and Applied Arts.,3,0,28309,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",3,0,26121,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,82641,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,120922,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5202,"Business Administration, Management and Operations.",3,0,41087,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5202,"Business Administration, Management and Operations.",5,1,64493,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5203,Accounting and Related Services.,3,0,63501,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5205,Business/Corporate Communications.,3,0,36848,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,5207,Entrepreneurial and Small Business Operations.,3,0,32925,0
121309,"Private, nonprofit",Point Loma Nazarene University,0,5208,Finance and Financial Management Services.,3,0,57645,1
121309,"Private, nonprofit",Point Loma Nazarene University,0,5214,Marketing.,3,0,41193,1
121345,"Private, nonprofit",Pomona College,0,1107,Computer Science.,3,0,135393,1
121345,"Private, nonprofit",Pomona College,0,4201,"Psychology, General.",3,0,38289,0
121345,"Private, nonprofit",Pomona College,0,4506,Economics.,3,0,71015,1
121619,Public,Santa Ana College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,30499,0
121619,Public,Santa Ana College,1,4302,Fire Protection.,2,0,59124,1
121619,Public,Santa Ana College,1,4706,Vehicle Maintenance and Repair Technologies.,1,0,41937,1
121619,Public,Santa Ana College,1,5108,Allied Health and Medical Assisting Services.,1,0,33281,0
121619,Public,Santa Ana College,1,5108,Allied Health and Medical Assisting Services.,2,0,37208,0
121619,Public,Santa Ana College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,74953,1
121619,Public,Santa Ana College,1,5202,"Business Administration, Management and Operations.",2,0,38289,0
121619,Public,Santa Ana College,1,5204,Business Operations Support and Assistant Services.,1,0,35060,0
121619,Public,Santa Ana College,1,5211,International Business.,1,0,39153,0
121691,"Private, nonprofit",University of Redlands,0,301,Natural Resources Conservation and Research.,3,0,32391,0
121691,"Private, nonprofit",University of Redlands,0,1303,Curriculum and Instruction.,5,1,67660,1
121691,"Private, nonprofit",University of Redlands,0,1311,Student Counseling and Personnel Services.,5,1,50465,1
121691,"Private, nonprofit",University of Redlands,0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,56043,1
121691,"Private, nonprofit",University of Redlands,0,1609,"Romance Languages, Literatures, and Linguistics.",3,0,32382,0
121691,"Private, nonprofit",University of Redlands,0,2301,"English Language and Literature, General.",3,0,33993,0
121691,"Private, nonprofit",University of Redlands,0,2313,Rhetoric and Composition/Writing Studies.,3,0,21508,0
121691,"Private, nonprofit",University of Redlands,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,20444,0
121691,"Private, nonprofit",University of Redlands,0,2601,"Biology, General.",3,0,38289,0
121691,"Private, nonprofit",University of Redlands,0,2701,Mathematics.,3,0,32925,0
121691,"Private, nonprofit",University of Redlands,0,4005,Chemistry.,3,0,41937,1
121691,"Private, nonprofit",University of Redlands,0,4201,"Psychology, General.",3,0,23456,0
121691,"Private, nonprofit",University of Redlands,0,4506,Economics.,3,0,33993,0
121691,"Private, nonprofit",University of Redlands,0,4510,Political Science and Government.,3,0,33993,0
121691,"Private, nonprofit",University of Redlands,0,4511,Sociology.,3,0,33459,0
121691,"Private, nonprofit",University of Redlands,0,5007,Fine and Studio Arts.,3,0,25194,0
121691,"Private, nonprofit",University of Redlands,0,5102,Communication Disorders Sciences and Services.,3,0,22094,0
121691,"Private, nonprofit",University of Redlands,0,5102,Communication Disorders Sciences and Services.,5,1,70829,1
121691,"Private, nonprofit",University of Redlands,0,5201,"Business/Commerce, General.",3,0,61681,1
121691,"Private, nonprofit",University of Redlands,0,5201,"Business/Commerce, General.",5,1,71168,1
121691,"Private, nonprofit",University of Redlands,0,5202,"Business Administration, Management and Operations.",3,0,53001,1
121691,"Private, nonprofit",University of Redlands,0,5202,"Business Administration, Management and Operations.",5,1,74641,1
121691,"Private, nonprofit",University of Redlands,0,5203,Accounting and Related Services.,3,0,65557,1
121691,"Private, nonprofit",University of Redlands,0,5206,Business/Managerial Economics.,3,0,58221,1
121707,Public,College of the Redwoods,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,24267,0
121707,Public,College of the Redwoods,1,3001,Biological and Physical Sciences.,2,0,25194,0
121707,Public,College of the Redwoods,1,5106,Dental Support Services and Allied Professions.,2,0,30119,0
121707,Public,College of the Redwoods,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,76460,1
121707,Public,College of the Redwoods,1,5201,"Business/Commerce, General.",2,0,25194,0
121859,"Private, for-profit",Salon Success Academy-Upland,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,17989,0
121868,"Private, for-profit",Salon Success Academy-Corona,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,15121,0
121886,Public,Rio Hondo College,1,1907,"Human Development, Family Studies, and Related Services.",2,0,21508,0
121886,Public,Rio Hondo College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,30771,0
121886,Public,Rio Hondo College,1,4301,Criminal Justice and Corrections.,2,0,33459,0
121886,Public,Rio Hondo College,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,46087,1
121886,Public,Rio Hondo College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,74953,1
121901,Public,Riverside City College,1,1204,Cosmetology and Related Personal Grooming Services.,2,0,18011,0
121901,Public,Riverside City College,1,1907,"Human Development, Family Studies, and Related Services.",2,0,25194,0
121901,Public,Riverside City College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,26442,0
121901,Public,Riverside City College,1,3001,Biological and Physical Sciences.,2,0,32391,0
121901,Public,Riverside City College,1,3105,Health and Physical Education/Fitness.,2,0,20140,0
121901,Public,Riverside City College,1,4301,Criminal Justice and Corrections.,2,0,19227,0
121901,Public,Riverside City College,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,22192,0
121901,Public,Riverside City College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,73949,1
121901,Public,Riverside City College,1,5202,"Business Administration, Management and Operations.",2,0,33993,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,1101,"Computer and Information Sciences, General.",2,0,31314,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,1303,Curriculum and Instruction.,5,1,30554,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,1303,Curriculum and Instruction.,6,1,70324,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,1304,Educational Administration and Supervision.,5,1,57318,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,1304,Educational Administration and Supervision.,6,1,71114,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,29685,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,3105,Health and Physical Education/Fitness.,5,1,40896,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4201,"Psychology, General.",2,0,24267,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4201,"Psychology, General.",3,0,29341,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,47260,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4228,"Clinical, Counseling and Applied Psychology.",6,1,64887,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4301,Criminal Justice and Corrections.,3,0,33874,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4400,"Human Services, General.",5,1,37100,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,4407,Social Work.,5,1,42297,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5115,Mental and Social Health Services and Allied Professions.,5,1,42577,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5115,Mental and Social Health Services and Allied Professions.,6,1,51482,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5122,Public Health.,5,1,44319,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5201,"Business/Commerce, General.",2,0,26310,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5201,"Business/Commerce, General.",3,0,38459,0
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5202,"Business Administration, Management and Operations.",5,1,52065,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5202,"Business Administration, Management and Operations.",6,1,64990,1
121983,"Private, for-profit",Argosy University-San Francisco Bay Area,0,5210,Human Resources Management and Services.,5,1,48198,1
121992,"Private, for-profit",Rosemead Beauty School,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,15451,0
121992,"Private, for-profit",Rosemead Beauty School,0,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,10705,0
122117,"Private, nonprofit",Dongguk University-Los Angeles,0,5112,Medicine.,5,1,11623,0
122180,Public,Sacramento City College,1,1204,Cosmetology and Related Personal Grooming Services.,2,0,15861,0
122180,Public,Sacramento City College,1,4301,Criminal Justice and Corrections.,2,0,26739,0
122180,Public,Sacramento City College,1,5108,Allied Health and Medical Assisting Services.,2,0,51273,1
122180,Public,Sacramento City College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,94408,1
122205,Public,Saddleback College,1,1204,Cosmetology and Related Personal Grooming Services.,2,0,13702,0
122205,Public,Saddleback College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,17396,0
122205,Public,Saddleback College,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,28236,0
122205,Public,Saddleback College,1,5108,Allied Health and Medical Assisting Services.,2,0,32391,0
122205,Public,Saddleback College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,73949,1
122205,Public,Saddleback College,1,5202,"Business Administration, Management and Operations.",2,0,33993,0
122296,"Private, nonprofit",Samuel Merritt University,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",5,1,120987,1
122296,"Private, nonprofit",Samuel Merritt University,0,5112,Medicine.,6,1,54910,1
122296,"Private, nonprofit",Samuel Merritt University,0,5123,Rehabilitation and Therapeutic Professions.,5,1,80208,1
122296,"Private, nonprofit",Samuel Merritt University,0,5123,Rehabilitation and Therapeutic Professions.,6,1,95295,1
122296,"Private, nonprofit",Samuel Merritt University,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,111730,1
122296,"Private, nonprofit",Samuel Merritt University,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,130283,1
122339,Public,San Diego City College,1,1204,Cosmetology and Related Personal Grooming Services.,1,0,21703,0
122339,Public,San Diego City College,1,1907,"Human Development, Family Studies, and Related Services.",2,0,23803,0
122339,Public,San Diego City College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,26353,0
122339,Public,San Diego City College,1,4400,"Human Services, General.",2,0,25194,0
122339,Public,San Diego City College,1,4603,Electrical and Power Transmission Installers.,1,0,62747,1
122339,Public,San Diego City College,1,4603,Electrical and Power Transmission Installers.,2,0,33993,0
122339,Public,San Diego City College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,81333,1
122339,Public,San Diego City College,1,5202,"Business Administration, Management and Operations.",2,0,29141,0
122366,"Private, for-profit",Golf Academy of America-San Diego,0,3103,"Parks, Recreation and Leisure Facilities Management.",2,0,26778,0
122375,Public,San Diego Mesa College,1,183,Veterinary/Animal Health Technologies/Technicians.,2,0,33192,0
122375,Public,San Diego Mesa College,1,1205,Culinary Arts and Related Services.,2,0,25967,0
122375,Public,San Diego Mesa College,1,2301,"English Language and Literature, General.",2,0,31839,0
122375,Public,San Diego Mesa College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,25194,0
122375,Public,San Diego Mesa College,1,2601,"Biology, General.",2,0,30047,0
122375,Public,San Diego Mesa College,1,3001,Biological and Physical Sciences.,2,0,26625,0
122375,Public,San Diego Mesa College,1,4201,"Psychology, General.",2,0,21508,0
122375,Public,San Diego Mesa College,1,5107,Health and Medical Administrative Services.,2,0,33993,0
122375,Public,San Diego Mesa College,1,5108,Allied Health and Medical Assisting Services.,2,0,49019,1
122375,Public,San Diego Mesa College,1,5202,"Business Administration, Management and Operations.",2,0,25194,0
122384,Public,San Diego Miramar College,1,2601,"Biology, General.",2,0,29685,0
122384,Public,San Diego Miramar College,1,4703,Heavy/Industrial Equipment Maintenance Technologies.,2,0,46087,1
122384,Public,San Diego Miramar College,1,5202,"Business Administration, Management and Operations.",2,0,31848,0
122409,Public,San Diego State University,1,301,Natural Resources Conservation and Research.,3,0,37671,0
122409,Public,San Diego State University,1,403,"City/Urban, Community and Regional Planning.",5,1,65797,1
122409,Public,San Diego State University,1,501,Area Studies.,3,0,25194,0
122409,Public,San Diego State University,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,0,33281,0
122409,Public,San Diego State University,1,901,Communication and Media Studies.,3,0,37208,0
122409,Public,San Diego State University,1,901,Communication and Media Studies.,5,1,56234,1
122409,Public,San Diego State University,1,904,Journalism.,3,0,30771,0
122409,Public,San Diego State University,1,907,"Radio, Television, and Digital Communication.",3,0,25372,0
122409,Public,San Diego State University,1,909,"Public Relations, Advertising, and Applied Communication.",3,0,43025,1
122409,Public,San Diego State University,1,1101,"Computer and Information Sciences, General.",3,0,55884,1
122409,Public,San Diego State University,1,1101,"Computer and Information Sciences, General.",5,1,88198,1
122409,Public,San Diego State University,1,1107,Computer Science.,3,0,68219,1
122409,Public,San Diego State University,1,1302,"Bilingual, Multilingual, and Multicultural Education.",5,1,65477,1
122409,Public,San Diego State University,1,1304,Educational Administration and Supervision.,5,1,61516,1
122409,Public,San Diego State University,1,1304,Educational Administration and Supervision.,6,1,106421,1
122409,Public,San Diego State University,1,1305,Educational/Instructional Media Design.,5,1,57318,1
122409,Public,San Diego State University,1,1310,Special Education and Teaching.,5,1,64196,1
122409,Public,San Diego State University,1,1311,Student Counseling and Personnel Services.,5,1,50341,1
122409,Public,San Diego State University,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,0,27995,0
122409,Public,San Diego State University,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,38289,0
122409,Public,San Diego State University,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,1,60878,1
122409,Public,San Diego State University,1,1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,0,64990,1
122409,Public,San Diego State University,1,1408,Civil Engineering.,3,0,64553,1
122409,Public,San Diego State University,1,1409,Computer Engineering.,3,0,79598,1
122409,Public,San Diego State University,1,1410,"Electrical, Electronics and Communications Engineering.",3,0,72413,1
122409,Public,San Diego State University,1,1414,Environmental/Environmental Health Engineering.,3,0,50439,1
122409,Public,San Diego State University,1,1419,Mechanical Engineering.,3,0,68052,1
122409,Public,San Diego State University,1,1510,Construction Engineering Technologies.,3,0,77401,1
122409,Public,San Diego State University,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,0,22192,0
122409,Public,San Diego State University,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",5,1,38289,0
122409,Public,San Diego State University,1,1609,"Romance Languages, Literatures, and Linguistics.",3,0,26187,0
122409,Public,San Diego State University,1,2301,"English Language and Literature, General.",3,0,25426,0
122409,Public,San Diego State University,1,2313,Rhetoric and Composition/Writing Studies.,5,1,33281,0
122409,Public,San Diego State University,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,29443,0
122409,Public,San Diego State University,1,2601,"Biology, General.",3,0,31423,0
122409,Public,San Diego State University,1,2605,Microbiological Sciences and Immunology.,3,0,41565,1
122409,Public,San Diego State University,1,2703,Applied Mathematics.,3,0,33993,0
122409,Public,San Diego State University,1,2705,Statistics.,3,0,46478,1
122409,Public,San Diego State University,1,2705,Statistics.,5,1,76460,1
122409,Public,San Diego State University,1,3011,Gerontology.,3,0,33459,0
122409,Public,San Diego State University,1,3099,"Multi/Interdisciplinary Studies, Other.",3,0,30771,0
122409,Public,San Diego State University,1,3101,"Parks, Recreation and Leisure Studies.",3,0,33755,0
122409,Public,San Diego State University,1,3105,Health and Physical Education/Fitness.,3,0,29173,0
122409,Public,San Diego State University,1,3105,Health and Physical Education/Fitness.,5,1,41565,1
122409,Public,San Diego State University,1,3801,Philosophy.,3,0,25967,0
122409,Public,San Diego State University,1,4005,Chemistry.,3,0,45149,1
122409,Public,San Diego State University,1,4006,Geological and Earth Sciences/Geosciences.,3,0,35600,0
122409,Public,San Diego State University,1,4201,"Psychology, General.",3,0,26567,0
122409,Public,San Diego State University,1,4201,"Psychology, General.",5,1,48432,1
122409,Public,San Diego State University,1,4228,"Clinical, Counseling and Applied Psychology.",5,1,74576,1
122409,Public,San Diego State University,1,4228,"Clinical, Counseling and Applied Psychology.",6,1,69338,1
122409,Public,San Diego State University,1,4301,Criminal Justice and Corrections.,3,0,32231,0
122409,Public,San Diego State University,1,4404,Public Administration.,3,0,34105,0
122409,Public,San Diego State University,1,4404,Public Administration.,5,1,56776,1
122409,Public,San Diego State University,1,4407,Social Work.,3,0,34381,0
122409,Public,San Diego State University,1,4407,Social Work.,5,1,50717,1
122409,Public,San Diego State University,1,4501,"Social Sciences, General.",3,0,32925,0
122409,Public,San Diego State University,1,4502,Anthropology.,3,0,25194,0
122409,Public,San Diego State University,1,4504,Criminology.,5,1,39009,0
122409,Public,San Diego State University,1,4506,Economics.,3,0,44055,1
122409,Public,San Diego State University,1,4507,Geography and Cartography.,3,0,41565,1
122409,Public,San Diego State University,1,4509,International Relations and National Security Studies.,3,0,30554,0
122409,Public,San Diego State University,1,4509,International Relations and National Security Studies.,5,1,52733,1
122409,Public,San Diego State University,1,4510,Political Science and Government.,3,0,32569,0
122409,Public,San Diego State University,1,4511,Sociology.,3,0,30228,0
122409,Public,San Diego State University,1,4512,Urban Studies/Affairs.,3,0,31848,0
122409,Public,San Diego State University,1,5003,Dance.,3,0,25194,0
122409,Public,San Diego State University,1,5004,Design and Applied Arts.,3,0,35843,0
122409,Public,San Diego State University,1,5005,Drama/Theatre Arts and Stagecraft.,3,0,21703,0
122409,Public,San Diego State University,1,5005,Drama/Theatre Arts and Stagecraft.,5,1,52107,1
122409,Public,San Diego State University,1,5007,Fine and Studio Arts.,3,0,20140,0
122409,Public,San Diego State University,1,5009,Music.,3,0,26715,0
122409,Public,San Diego State University,1,5100,"Health Services/Allied Health/Health Sciences, General.",3,0,32843,0
122409,Public,San Diego State University,1,5102,Communication Disorders Sciences and Services.,3,0,23207,0
122409,Public,San Diego State University,1,5102,Communication Disorders Sciences and Services.,5,1,70009,1
122409,Public,San Diego State University,1,5102,Communication Disorders Sciences and Services.,6,1,84653,1
122409,Public,San Diego State University,1,5122,Public Health.,5,1,59011,1
122409,Public,San Diego State University,1,5122,Public Health.,6,1,89530,1
122409,Public,San Diego State University,1,5123,Rehabilitation and Therapeutic Professions.,5,1,52107,1
122409,Public,San Diego State University,1,5123,Rehabilitation and Therapeutic Professions.,6,1,73288,1
122409,Public,San Diego State University,1,5131,Dietetics and Clinical Nutrition Services.,3,0,29540,0
122409,Public,San Diego State University,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,86454,1
122409,Public,San Diego State University,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,97604,1
122409,Public,San Diego State University,1,5202,"Business Administration, Management and Operations.",3,0,41651,1
122409,Public,San Diego State University,1,5202,"Business Administration, Management and Operations.",5,1,79284,1
122409,Public,San Diego State University,1,5203,Accounting and Related Services.,3,0,55625,1
122409,Public,San Diego State University,1,5203,Accounting and Related Services.,5,1,69338,1
122409,Public,San Diego State University,1,5208,Finance and Financial Management Services.,3,0,46184,1
122409,Public,San Diego State University,1,5208,Finance and Financial Management Services.,5,1,104192,1
122409,Public,San Diego State University,1,5209,Hospitality Administration/Management.,3,0,43899,1
122409,Public,San Diego State University,1,5211,International Business.,3,0,42930,1
122409,Public,San Diego State University,1,5214,Marketing.,3,0,48215,1
122409,Public,San Diego State University,1,5215,Real Estate.,3,0,46087,1
122409,Public,San Diego State University,1,5401,History.,3,0,27947,0
122436,"Private, nonprofit",University of San Diego,0,301,Natural Resources Conservation and Research.,3,0,36141,0
122436,"Private, nonprofit",University of San Diego,0,901,Communication and Media Studies.,3,0,41286,1
122436,"Private, nonprofit",University of San Diego,0,1107,Computer Science.,3,0,69338,1
122436,"Private, nonprofit",University of San Diego,0,1301,"Education, General.",5,1,67014,1
122436,"Private, nonprofit",University of San Diego,0,1303,Curriculum and Instruction.,5,1,49600,1
122436,"Private, nonprofit",University of San Diego,0,1304,Educational Administration and Supervision.,5,1,53358,1
122436,"Private, nonprofit",University of San Diego,0,1304,Educational Administration and Supervision.,6,1,76460,1
122436,"Private, nonprofit",University of San Diego,0,1310,Special Education and Teaching.,5,1,51607,1
122436,"Private, nonprofit",University of San Diego,0,1311,Student Counseling and Personnel Services.,5,1,50995,1
122436,"Private, nonprofit",University of San Diego,0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,49527,1
122436,"Private, nonprofit",University of San Diego,0,1313,"Teacher Education and Professional Development, Specific Subject Areas.",5,1,54322,1
122436,"Private, nonprofit",University of San Diego,0,1410,"Electrical, Electronics and Communications Engineering.",3,0,76930,1
122436,"Private, nonprofit",University of San Diego,0,1419,Mechanical Engineering.,3,0,70456,1
122436,"Private, nonprofit",University of San Diego,0,1609,"Romance Languages, Literatures, and Linguistics.",3,0,36668,0
122436,"Private, nonprofit",University of San Diego,0,2201,Law.,7,1,77013,1
122436,"Private, nonprofit",University of San Diego,0,2202,Legal Research and Advanced Professional Studies.,5,1,61516,1
122436,"Private, nonprofit",University of San Diego,0,2203,Legal Support Services.,8,1,41426,1
122436,"Private, nonprofit",University of San Diego,0,2301,"English Language and Literature, General.",3,0,35600,0
122436,"Private, nonprofit",University of San Diego,0,2601,"Biology, General.",3,0,33993,0
122436,"Private, nonprofit",University of San Diego,0,2602,"Biochemistry, Biophysics and Molecular Biology.",3,0,50856,1
122436,"Private, nonprofit",University of San Diego,0,2615,Neurobiology and Neurosciences.,3,0,31133,0
122436,"Private, nonprofit",University of San Diego,0,2701,Mathematics.,3,0,65332,1
122436,"Private, nonprofit",University of San Diego,0,3005,Peace Studies and Conflict Resolution.,5,1,48849,1
122436,"Private, nonprofit",University of San Diego,0,4201,"Psychology, General.",3,0,34847,0
122436,"Private, nonprofit",University of San Diego,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,43128,1
122436,"Private, nonprofit",University of San Diego,0,4301,Criminal Justice and Corrections.,5,1,123527,1
122436,"Private, nonprofit",University of San Diego,0,4506,Economics.,3,0,54644,1
122436,"Private, nonprofit",University of San Diego,0,4509,International Relations and National Security Studies.,3,0,34420,0
122436,"Private, nonprofit",University of San Diego,0,4510,Political Science and Government.,3,0,35772,0
122436,"Private, nonprofit",University of San Diego,0,4511,Sociology.,3,0,32925,0
122436,"Private, nonprofit",University of San Diego,0,5115,Mental and Social Health Services and Allied Professions.,5,1,46869,1
122436,"Private, nonprofit",University of San Diego,0,5127,Medical Illustration and Informatics.,5,1,97071,1
122436,"Private, nonprofit",University of San Diego,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,93242,1
122436,"Private, nonprofit",University of San Diego,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",6,1,117572,1
122436,"Private, nonprofit",University of San Diego,0,5202,"Business Administration, Management and Operations.",3,0,47440,1
122436,"Private, nonprofit",University of San Diego,0,5202,"Business Administration, Management and Operations.",5,1,92410,1
122436,"Private, nonprofit",University of San Diego,0,5203,Accounting and Related Services.,3,0,64134,1
122436,"Private, nonprofit",University of San Diego,0,5206,Business/Managerial Economics.,3,0,63005,1
122436,"Private, nonprofit",University of San Diego,0,5208,Finance and Financial Management Services.,3,0,64572,1
122436,"Private, nonprofit",University of San Diego,0,5208,Finance and Financial Management Services.,5,1,63005,1
122436,"Private, nonprofit",University of San Diego,0,5211,International Business.,3,0,55286,1
122436,"Private, nonprofit",University of San Diego,0,5214,Marketing.,3,0,51880,1
122436,"Private, nonprofit",University of San Diego,0,5215,Real Estate.,3,0,65238,1
122436,"Private, nonprofit",University of San Diego,0,5216,Taxation.,5,1,74576,1
122454,"Private, nonprofit",San Francisco Art Institute,0,5006,Film/Video and Photographic Arts.,3,0,21052,0
122454,"Private, nonprofit",San Francisco Art Institute,0,5007,Fine and Studio Arts.,3,0,23803,0
122454,"Private, nonprofit",San Francisco Art Institute,0,5007,Fine and Studio Arts.,5,1,31763,0
122506,"Private, nonprofit",San Francisco Conservatory of Music,0,5009,Music.,3,0,25194,0
122506,"Private, nonprofit",San Francisco Conservatory of Music,0,5009,Music.,5,1,25194,0
122597,Public,San Francisco State University,1,301,Natural Resources Conservation and Research.,3,0,30409,0
122597,Public,San Francisco State University,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,0,37883,0
122597,Public,San Francisco State University,1,901,Communication and Media Studies.,3,0,41624,1
122597,Public,San Francisco State University,1,901,Communication and Media Studies.,5,1,54435,1
122597,Public,San Francisco State University,1,904,Journalism.,3,0,41007,1
122597,Public,San Francisco State University,1,907,"Radio, Television, and Digital Communication.",3,0,35365,0
122597,Public,San Francisco State University,1,1101,"Computer and Information Sciences, General.",3,0,47963,1
122597,Public,San Francisco State University,1,1107,Computer Science.,3,0,67180,1
122597,Public,San Francisco State University,1,1301,"Education, General.",5,1,51794,1
122597,Public,San Francisco State University,1,1304,Educational Administration and Supervision.,5,1,78343,1
122597,Public,San Francisco State University,1,1304,Educational Administration and Supervision.,6,1,116083,1
122597,Public,San Francisco State University,1,1305,Educational/Instructional Media Design.,5,1,57318,1
122597,Public,San Francisco State University,1,1310,Special Education and Teaching.,5,1,59011,1
122597,Public,San Francisco State University,1,1311,Student Counseling and Personnel Services.,5,1,57619,1
