UNITID,CONTROL,INSTNM,ADMIN_TYPE,CIPCODE,CIPDESC,CREDLEV,POSTGRAD,EARN_MDN_HI_1YR,SALARY_GT_40
243744,"Private, nonprofit",Stanford University,0,1107,Computer Science.,3,0,147858,1
243744,"Private, nonprofit",Stanford University,0,1107,Computer Science.,5,1,162153,1
243744,"Private, nonprofit",Stanford University,0,1301,"Education, General.",5,1,65025,1
243744,"Private, nonprofit",Stanford University,0,1301,"Education, General.",6,1,89305,1
243744,"Private, nonprofit",Stanford University,0,1402,"Aerospace, Aeronautical and Astronautical Engineering.",5,1,100690,1
243744,"Private, nonprofit",Stanford University,0,1402,"Aerospace, Aeronautical and Astronautical Engineering.",6,1,144240,1
243744,"Private, nonprofit",Stanford University,0,1408,Civil Engineering.,5,1,81948,1
243744,"Private, nonprofit",Stanford University,0,1410,"Electrical, Electronics and Communications Engineering.",3,0,97907,1
243744,"Private, nonprofit",Stanford University,0,1410,"Electrical, Electronics and Communications Engineering.",5,1,127248,1
243744,"Private, nonprofit",Stanford University,0,1410,"Electrical, Electronics and Communications Engineering.",6,1,188472,1
243744,"Private, nonprofit",Stanford University,0,1418,Materials Engineering,5,1,92632,1
243744,"Private, nonprofit",Stanford University,0,1419,Mechanical Engineering.,3,0,77966,1
243744,"Private, nonprofit",Stanford University,0,1419,Mechanical Engineering.,5,1,113546,1
243744,"Private, nonprofit",Stanford University,0,1499,"Engineering, Other.",3,0,56415,1
243744,"Private, nonprofit",Stanford University,0,1499,"Engineering, Other.",5,1,86867,1
243744,"Private, nonprofit",Stanford University,0,1515,Engineering-Related Fields.,3,0,86867,1
243744,"Private, nonprofit",Stanford University,0,1515,Engineering-Related Fields.,5,1,110432,1
243744,"Private, nonprofit",Stanford University,0,1515,Engineering-Related Fields.,6,1,182280,1
243744,"Private, nonprofit",Stanford University,0,2201,Law.,7,1,163869,1
243744,"Private, nonprofit",Stanford University,0,2301,"English Language and Literature, General.",3,0,42682,1
243744,"Private, nonprofit",Stanford University,0,2601,"Biology, General.",3,0,51160,1
243744,"Private, nonprofit",Stanford University,0,2608,Genetics.,5,1,78343,1
243744,"Private, nonprofit",Stanford University,0,2705,Statistics.,5,1,144240,1
243744,"Private, nonprofit",Stanford University,0,3015,"Science, Technology and Society.",3,0,55964,1
243744,"Private, nonprofit",Stanford University,0,3027,Human Biology.,3,0,45696,1
243744,"Private, nonprofit",Stanford University,0,4005,Chemistry.,6,1,111996,1
243744,"Private, nonprofit",Stanford University,0,4006,Geological and Earth Sciences/Geosciences.,5,1,48432,1
243744,"Private, nonprofit",Stanford University,0,4008,Physics.,6,1,94408,1
243744,"Private, nonprofit",Stanford University,0,4201,"Psychology, General.",3,0,48823,1
243744,"Private, nonprofit",Stanford University,0,4405,Public Policy Analysis.,5,1,60161,1
243744,"Private, nonprofit",Stanford University,0,4506,Economics.,3,0,67660,1
243744,"Private, nonprofit",Stanford University,0,4509,International Relations and National Security Studies.,3,0,63005,1
243744,"Private, nonprofit",Stanford University,0,4510,Political Science and Government.,3,0,44170,1
243744,"Private, nonprofit",Stanford University,0,5009,Music.,5,1,111996,1
243744,"Private, nonprofit",Stanford University,0,5112,Medicine.,7,1,70680,1
243744,"Private, nonprofit",Stanford University,0,5202,"Business Administration, Management and Operations.",5,1,166516,1
243744,"Private, nonprofit",Stanford University,0,5401,History.,3,0,37208,0
243780,Public,Purdue University-Main Campus,1,101,Agricultural Business and Management.,3,0,50161,1
243780,Public,Purdue University-Main Campus,1,102,Agricultural Mechanization.,3,0,51794,1
243780,Public,Purdue University-Main Campus,1,103,Agricultural Production Operations.,3,0,46087,1
243780,Public,Purdue University-Main Campus,1,108,Agricultural Public Services.,3,0,38289,0
243780,Public,Purdue University-Main Campus,1,109,Animal Sciences.,3,0,35004,0
243780,Public,Purdue University-Main Campus,1,110,Food Science and Technology.,3,0,67164,1
243780,Public,Purdue University-Main Campus,1,111,Plant Sciences.,3,0,29685,0
243780,Public,Purdue University-Main Campus,1,180,Veterinary Medicine.,7,1,85860,1
243780,Public,Purdue University-Main Campus,1,183,Veterinary/Animal Health Technologies/Technicians.,3,0,32925,0
243780,Public,Purdue University-Main Campus,1,301,Natural Resources Conservation and Research.,3,0,30409,0
243780,Public,Purdue University-Main Campus,1,303,Fishing and Fisheries Sciences and Management.,3,0,22627,0
243780,Public,Purdue University-Main Campus,1,305,Forestry.,3,0,35594,0
243780,Public,Purdue University-Main Campus,1,305,Forestry.,5,1,46087,1
243780,Public,Purdue University-Main Campus,1,406,Landscape Architecture.,3,0,50677,1
243780,Public,Purdue University-Main Campus,1,501,Area Studies.,3,0,41565,1
243780,Public,Purdue University-Main Campus,1,502,"Ethnic, Cultural Minority, Gender, and Group Studies.",3,0,21508,0
243780,Public,Purdue University-Main Campus,1,901,Communication and Media Studies.,3,0,38443,0
243780,Public,Purdue University-Main Campus,1,901,Communication and Media Studies.,5,1,65238,1
243780,Public,Purdue University-Main Campus,1,901,Communication and Media Studies.,8,1,65238,1
243780,Public,Purdue University-Main Campus,1,1101,"Computer and Information Sciences, General.",3,0,70806,1
243780,Public,Purdue University-Main Campus,1,1101,"Computer and Information Sciences, General.",5,1,92632,1
243780,Public,Purdue University-Main Campus,1,1107,Computer Science.,3,0,86215,1
243780,Public,Purdue University-Main Campus,1,1107,Computer Science.,5,1,97071,1
243780,Public,Purdue University-Main Campus,1,1108,Computer Software and Media Applications.,3,0,34298,0
243780,Public,Purdue University-Main Campus,1,1108,Computer Software and Media Applications.,5,1,63005,1
243780,Public,Purdue University-Main Campus,1,1301,"Education, General.",3,0,32925,0
243780,Public,Purdue University-Main Campus,1,1301,"Education, General.",5,1,53497,1
243780,Public,Purdue University-Main Campus,1,1301,"Education, General.",6,1,69338,1
243780,Public,Purdue University-Main Campus,1,1310,Special Education and Teaching.,3,0,36848,0
243780,Public,Purdue University-Main Campus,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",3,0,38535,0
243780,Public,Purdue University-Main Campus,1,1313,"Teacher Education and Professional Development, Specific Subject Areas.",3,0,42293,1
243780,Public,Purdue University-Main Campus,1,1402,"Aerospace, Aeronautical and Astronautical Engineering.",3,0,67507,1
243780,Public,Purdue University-Main Campus,1,1402,"Aerospace, Aeronautical and Astronautical Engineering.",5,1,91744,1
243780,Public,Purdue University-Main Campus,1,1402,"Aerospace, Aeronautical and Astronautical Engineering.",6,1,100414,1
243780,Public,Purdue University-Main Campus,1,1403,Agricultural Engineering.,3,0,67101,1
243780,Public,Purdue University-Main Campus,1,1405,Biomedical/Medical Engineering.,3,0,66262,1
243780,Public,Purdue University-Main Campus,1,1407,Chemical Engineering.,3,0,73792,1
243780,Public,Purdue University-Main Campus,1,1408,Civil Engineering.,3,0,67324,1
243780,Public,Purdue University-Main Campus,1,1408,Civil Engineering.,5,1,68918,1
243780,Public,Purdue University-Main Campus,1,1409,Computer Engineering.,3,0,77789,1
243780,Public,Purdue University-Main Campus,1,1410,"Electrical, Electronics and Communications Engineering.",3,0,73549,1
243780,Public,Purdue University-Main Campus,1,1410,"Electrical, Electronics and Communications Engineering.",5,1,101964,1
243780,Public,Purdue University-Main Campus,1,1410,"Electrical, Electronics and Communications Engineering.",6,1,110880,1
243780,Public,Purdue University-Main Campus,1,1414,Environmental/Environmental Health Engineering.,3,0,58221,1
243780,Public,Purdue University-Main Campus,1,1418,Materials Engineering,3,0,69338,1
243780,Public,Purdue University-Main Campus,1,1419,Mechanical Engineering.,3,0,72483,1
243780,Public,Purdue University-Main Campus,1,1419,Mechanical Engineering.,5,1,94408,1
243780,Public,Purdue University-Main Campus,1,1423,Nuclear Engineering.,3,0,67324,1
243780,Public,Purdue University-Main Campus,1,1433,Construction Engineering.,3,0,81702,1
243780,Public,Purdue University-Main Campus,1,1435,Industrial Engineering.,3,0,73128,1
243780,Public,Purdue University-Main Campus,1,1499,"Engineering, Other.",3,0,66821,1
243780,Public,Purdue University-Main Campus,1,1499,"Engineering, Other.",5,1,100951,1
243780,Public,Purdue University-Main Campus,1,1500,"Engineering Technology, General.",3,0,57318,1
243780,Public,Purdue University-Main Campus,1,1500,"Engineering Technology, General.",5,1,80152,1
243780,Public,Purdue University-Main Campus,1,1501,Architectural Engineering Technologies/Technicians.,3,0,66821,1
243780,Public,Purdue University-Main Campus,1,1503,Electrical Engineering Technologies/Technicians.,3,0,63253,1
243780,Public,Purdue University-Main Campus,1,1506,Industrial Production Technologies/Technicians.,3,0,66020,1
243780,Public,Purdue University-Main Campus,1,1508,Mechanical Engineering Related Technologies/Technicians.,3,0,65424,1
243780,Public,Purdue University-Main Campus,1,1515,Engineering-Related Fields.,3,0,61516,1
243780,Public,Purdue University-Main Campus,1,1515,Engineering-Related Fields.,5,1,77401,1
243780,Public,Purdue University-Main Campus,1,1515,Engineering-Related Fields.,6,1,84653,1
243780,Public,Purdue University-Main Campus,1,1601,"Linguistic, Comparative, and Related Language Studies and Services.",3,0,31670,0
243780,Public,Purdue University-Main Campus,1,1609,"Romance Languages, Literatures, and Linguistics.",3,0,39009,0
243780,Public,Purdue University-Main Campus,1,1902,Family and Consumer Sciences/Human Sciences Business Services.,3,0,43054,1
243780,Public,Purdue University-Main Campus,1,1907,"Human Development, Family Studies, and Related Services.",3,0,29374,0
243780,Public,Purdue University-Main Campus,1,2301,"English Language and Literature, General.",3,0,26121,0
243780,Public,Purdue University-Main Campus,1,2301,"English Language and Literature, General.",6,1,53984,1
243780,Public,Purdue University-Main Campus,1,2313,Rhetoric and Composition/Writing Studies.,3,0,27618,0
243780,Public,Purdue University-Main Campus,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,47729,1
243780,Public,Purdue University-Main Campus,1,2601,"Biology, General.",3,0,38289,0
243780,Public,Purdue University-Main Campus,1,2601,"Biology, General.",6,1,53984,1
243780,Public,Purdue University-Main Campus,1,2602,"Biochemistry, Biophysics and Molecular Biology.",3,0,45696,1
243780,Public,Purdue University-Main Campus,1,2603,Botany/Plant Biology.,3,0,17624,0
243780,Public,Purdue University-Main Campus,1,2608,Genetics.,3,0,37208,0
243780,Public,Purdue University-Main Campus,1,2613,"Ecology, Evolution, Systematics, and Population Biology.",3,0,25194,0
243780,Public,Purdue University-Main Campus,1,2615,Neurobiology and Neurosciences.,3,0,28598,0
243780,Public,Purdue University-Main Campus,1,2701,Mathematics.,3,0,45584,1
243780,Public,Purdue University-Main Campus,1,2705,Statistics.,3,0,65889,1
243780,Public,Purdue University-Main Campus,1,3105,Health and Physical Education/Fitness.,3,0,26739,0
243780,Public,Purdue University-Main Campus,1,4005,Chemistry.,3,0,41565,1
243780,Public,Purdue University-Main Campus,1,4005,Chemistry.,6,1,69338,1
243780,Public,Purdue University-Main Campus,1,4006,Geological and Earth Sciences/Geosciences.,3,0,36674,0
243780,Public,Purdue University-Main Campus,1,4008,Physics.,3,0,36141,0
243780,Public,Purdue University-Main Campus,1,4008,Physics.,6,1,66171,1
243780,Public,Purdue University-Main Campus,1,4201,"Psychology, General.",3,0,28236,0
243780,Public,Purdue University-Main Campus,1,4227,Research and Experimental Psychology.,3,0,30771,0
243780,Public,Purdue University-Main Campus,1,4502,Anthropology.,3,0,29685,0
243780,Public,Purdue University-Main Campus,1,4506,Economics.,3,0,51482,1
243780,Public,Purdue University-Main Campus,1,4506,Economics.,5,1,84653,1
243780,Public,Purdue University-Main Campus,1,4510,Political Science and Government.,3,0,38289,0
243780,Public,Purdue University-Main Campus,1,4511,Sociology.,3,0,35274,0
243780,Public,Purdue University-Main Campus,1,4901,Air Transportation.,3,0,47494,1
243780,Public,Purdue University-Main Campus,1,4901,Air Transportation.,5,1,60839,1
243780,Public,Purdue University-Main Campus,1,5004,Design and Applied Arts.,3,0,42682,1
243780,Public,Purdue University-Main Campus,1,5005,Drama/Theatre Arts and Stagecraft.,3,0,25194,0
243780,Public,Purdue University-Main Campus,1,5006,Film/Video and Photographic Arts.,3,0,30409,0
243780,Public,Purdue University-Main Campus,1,5007,Fine and Studio Arts.,3,0,21781,0
243780,Public,Purdue University-Main Campus,1,5100,"Health Services/Allied Health/Health Sciences, General.",3,0,43426,1
243780,Public,Purdue University-Main Campus,1,5102,Communication Disorders Sciences and Services.,3,0,27397,0
243780,Public,Purdue University-Main Campus,1,5102,Communication Disorders Sciences and Services.,5,1,46321,1
243780,Public,Purdue University-Main Campus,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",3,0,46478,1
243780,Public,Purdue University-Main Campus,1,5120,"Pharmacy, Pharmaceutical Sciences, and Administration.",7,1,105813,1
243780,Public,Purdue University-Main Campus,1,5122,Public Health.,3,0,32711,0
243780,Public,Purdue University-Main Campus,1,5122,Public Health.,5,1,43426,1
243780,Public,Purdue University-Main Campus,1,5131,Dietetics and Clinical Nutrition Services.,3,0,41565,1
243780,Public,Purdue University-Main Campus,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,57318,1
243780,Public,Purdue University-Main Campus,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,86550,1
243780,Public,Purdue University-Main Campus,1,5199,"Health Professions and Related Clinical Sciences, Other.",3,0,48041,1
243780,Public,Purdue University-Main Campus,1,5202,"Business Administration, Management and Operations.",3,0,54606,1
243780,Public,Purdue University-Main Campus,1,5202,"Business Administration, Management and Operations.",5,1,96288,1
243780,Public,Purdue University-Main Campus,1,5203,Accounting and Related Services.,3,0,57671,1
243780,Public,Purdue University-Main Campus,1,5208,Finance and Financial Management Services.,3,0,53358,1
243780,Public,Purdue University-Main Campus,1,5209,Hospitality Administration/Management.,3,0,45752,1
243780,Public,Purdue University-Main Campus,1,5213,Management Sciences and Quantitative Methods.,3,0,67473,1
243780,Public,Purdue University-Main Campus,1,5214,Marketing.,3,0,51273,1
243780,Public,Purdue University-Main Campus,1,5218,"General Sales, Merchandising and Related Marketing Operations.",3,0,56351,1
243780,Public,Purdue University-Main Campus,1,5401,History.,3,0,26121,0
243823,"Private, nonprofit",Parker University,0,5101,Chiropractic.,6,1,37208,0
243823,"Private, nonprofit",Parker University,0,5101,Chiropractic.,7,1,38829,0
243823,"Private, nonprofit",Parker University,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,54109,1
243823,"Private, nonprofit",Parker University,0,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,22999,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,1109,Computer Systems Networking and Telecommunications.,3,0,27048,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,1110,Computer/Information Technology Administration and Management.,5,1,25194,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5004,Design and Applied Arts.,2,0,8571,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5108,Allied Health and Medical Assisting Services.,2,0,12776,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,13702,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5132,Bioethics/Medical Ethics.,5,1,35594,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5133,Alternative and Complementary Medicine and Medical Systems.,5,1,25967,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,23563,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",3,0,25028,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",5,1,42682,1
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5202,"Business Administration, Management and Operations.",3,0,21508,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5203,Accounting and Related Services.,3,0,24035,0
243832,"Private, nonprofit",EDP University of Puerto Rico Inc-San Juan,0,5204,Business Operations Support and Assistant Services.,3,0,21234,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,183,Veterinary/Animal Health Technologies/Technicians.,2,0,27048,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,2203,Legal Support Services.,2,0,27048,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5107,Health and Medical Administrative Services.,2,0,31314,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5107,Health and Medical Administrative Services.,3,0,25856,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5108,Allied Health and Medical Assisting Services.,2,0,24885,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,32925,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,53108,1
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5202,"Business Administration, Management and Operations.",2,0,27397,0
244233,"Private, nonprofit",City College-Fort Lauderdale,0,5202,"Business Administration, Management and Operations.",3,0,30554,0
244279,"Private, for-profit",Meridian College,0,5106,Dental Support Services and Allied Professions.,1,0,24421,0
244279,"Private, for-profit",Meridian College,0,5108,Allied Health and Medical Assisting Services.,1,0,25452,0
244279,"Private, for-profit",Meridian College,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,26585,0
244437,Public,Georgia State University-Perimeter College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,28084,0
244437,Public,Georgia State University-Perimeter College,1,5106,Dental Support Services and Allied Professions.,2,0,55964,1
244437,Public,Georgia State University-Perimeter College,1,5138,"Registered Nursing, Nursing Administration, Nursing Research and Clinical Nursing.",2,0,62632,1
244446,Public,Georgia Piedmont Technical College,1,1110,Computer/Information Technology Administration and Management.,1,0,33993,0
244446,Public,Georgia Piedmont Technical College,1,1110,Computer/Information Technology Administration and Management.,2,0,28212,0
244446,Public,Georgia Piedmont Technical College,1,1204,Cosmetology and Related Personal Grooming Services.,1,0,16394,0
244446,Public,Georgia Piedmont Technical College,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",1,0,18771,0
244446,Public,Georgia Piedmont Technical College,1,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",2,0,20444,0
244446,Public,Georgia Piedmont Technical College,1,2203,Legal Support Services.,2,0,36852,0
244446,Public,Georgia Piedmont Technical College,1,4301,Criminal Justice and Corrections.,2,0,36852,0
244446,Public,Georgia Piedmont Technical College,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,0,33993,0
244446,Public,Georgia Piedmont Technical College,1,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",2,0,44091,1
244446,Public,Georgia Piedmont Technical College,1,4706,Vehicle Maintenance and Repair Technologies.,1,0,32213,0
244446,Public,Georgia Piedmont Technical College,1,4706,Vehicle Maintenance and Repair Technologies.,2,0,28366,0
244446,Public,Georgia Piedmont Technical College,1,4805,Precision Metal Working.,1,0,29322,0
244446,Public,Georgia Piedmont Technical College,1,4902,Ground Transportation.,1,0,38289,0
244446,Public,Georgia Piedmont Technical College,1,5108,Allied Health and Medical Assisting Services.,1,0,25856,0
244446,Public,Georgia Piedmont Technical College,1,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",1,0,31670,0
244446,Public,Georgia Piedmont Technical College,1,5110,Clinical/Medical Laboratory Science/Research and Allied Professions.,1,0,24421,0
244446,Public,Georgia Piedmont Technical College,1,5139,"Practical Nursing, Vocational Nursing and Nursing Assistants.",1,0,41007,1
244446,Public,Georgia Piedmont Technical College,1,5202,"Business Administration, Management and Operations.",2,0,23649,0
244446,Public,Georgia Piedmont Technical College,1,5203,Accounting and Related Services.,2,0,31547,0
244446,Public,Georgia Piedmont Technical College,1,5204,Business Operations Support and Assistant Services.,2,0,22920,0
244561,"Private, for-profit",Cortiva Institute-Chicago,0,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,22119,0
244613,"Private, for-profit",ETI School of Skilled Trades,0,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,0,34660,0
244613,"Private, for-profit",ETI School of Skilled Trades,0,4805,Precision Metal Working.,1,0,30771,0
245069,"Private, for-profit",Trend Setters' Academy of Beauty Culture-Elizabethtown,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,18380,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,183,Veterinary/Animal Health Technologies/Technicians.,2,0,24035,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1002,Audiovisual Communications Technologies/Technicians.,1,0,23340,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1002,Audiovisual Communications Technologies/Technicians.,2,0,17156,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1110,Computer/Information Technology Administration and Management.,2,0,24035,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1204,Cosmetology and Related Personal Grooming Services.,1,0,16219,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1205,Culinary Arts and Related Services.,1,0,19902,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,1505,Environmental Control Technologies/Technicians.,2,0,29793,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,3105,Health and Physical Education/Fitness.,1,0,24863,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4603,Electrical and Power Transmission Installers.,1,0,32467,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4603,Electrical and Power Transmission Installers.,2,0,31236,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4604,"Building/Construction Finishing, Management, and Inspection.",1,0,22999,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4604,"Building/Construction Finishing, Management, and Inspection.",2,0,25967,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",1,0,30968,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4702,"Heating, Air Conditioning, Ventilation and Refrigeration Maintenance Technology/Technician (HAC, HACR, HVAC, HVACR).",2,0,41565,1
245342,"Private, for-profit",Vatterott College-Berkeley,0,4706,Vehicle Maintenance and Repair Technologies.,1,0,26136,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4706,Vehicle Maintenance and Repair Technologies.,2,0,34406,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4805,Precision Metal Working.,1,0,26063,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4805,Precision Metal Working.,2,0,26353,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,4902,Ground Transportation.,1,0,41937,1
245342,"Private, for-profit",Vatterott College-Berkeley,0,5010,"Arts, Entertainment,and Media Management.",2,0,15090,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5106,Dental Support Services and Allied Professions.,1,0,22471,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5107,Health and Medical Administrative Services.,2,0,21538,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5108,Allied Health and Medical Assisting Services.,1,0,19879,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5108,Allied Health and Medical Assisting Services.,2,0,20960,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5109,"Allied Health Diagnostic, Intervention, and Treatment Professions.",2,0,23432,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5201,"Business/Commerce, General.",2,0,20413,0
245342,"Private, for-profit",Vatterott College-Berkeley,0,5209,Hospitality Administration/Management.,2,0,21912,0
245421,"Private, for-profit",Metro Business College-Rolla,0,5107,Health and Medical Administrative Services.,1,0,21580,0
245421,"Private, for-profit",Metro Business College-Rolla,0,5107,Health and Medical Administrative Services.,2,0,24340,0
245421,"Private, for-profit",Metro Business College-Rolla,0,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,19749,0
245421,"Private, for-profit",Metro Business College-Rolla,0,5204,Business Operations Support and Assistant Services.,2,0,25194,0
245430,"Private, for-profit",Metro Business College-Jefferson City,0,5107,Health and Medical Administrative Services.,1,0,21580,0
245430,"Private, for-profit",Metro Business College-Jefferson City,0,5107,Health and Medical Administrative Services.,2,0,24340,0
245430,"Private, for-profit",Metro Business College-Jefferson City,0,5135,Somatic Bodywork and Related Therapeutic Services.,1,0,19749,0
245625,Public,Warren County Community College,1,2401,"Liberal Arts and Sciences, General Studies and Humanities.",2,0,17446,0
245652,"Private, nonprofit",St. John's College,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,22572,0
245838,"Private, nonprofit",Antioch University-Los Angeles,0,1301,"Education, General.",5,1,51690,1
245838,"Private, nonprofit",Antioch University-Los Angeles,0,2313,Rhetoric and Composition/Writing Studies.,5,1,16478,0
245838,"Private, nonprofit",Antioch University-Los Angeles,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,34526,0
245838,"Private, nonprofit",Antioch University-Los Angeles,0,4201,"Psychology, General.",5,1,43426,1
245838,"Private, nonprofit",Antioch University-Los Angeles,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,43638,1
245838,"Private, nonprofit",Antioch University-Los Angeles,0,5202,"Business Administration, Management and Operations.",5,1,67101,1
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,1301,"Education, General.",5,1,51690,1
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,35772,0
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,34526,0
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,4201,"Psychology, General.",5,1,43426,1
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,43638,1
245847,"Private, nonprofit",Antioch University-Santa Barbara,0,5202,"Business Administration, Management and Operations.",5,1,67101,1
245865,"Private, nonprofit",Antioch University-New England,0,301,Natural Resources Conservation and Research.,5,1,35701,0
245865,"Private, nonprofit",Antioch University-New England,0,1301,"Education, General.",5,1,51690,1
245865,"Private, nonprofit",Antioch University-New England,0,1304,Educational Administration and Supervision.,5,1,73075,1
245865,"Private, nonprofit",Antioch University-New England,0,1312,"Teacher Education and Professional Development, Specific Levels and Methods.",5,1,35772,0
245865,"Private, nonprofit",Antioch University-New England,0,3017,Behavioral Sciences.,5,1,51273,1
245865,"Private, nonprofit",Antioch University-New England,0,4228,"Clinical, Counseling and Applied Psychology.",5,1,43638,1
245865,"Private, nonprofit",Antioch University-New England,0,5115,Mental and Social Health Services and Allied Professions.,5,1,40283,1
245865,"Private, nonprofit",Antioch University-New England,0,5136,Movement and Mind-Body Therapies and Education.,5,1,26896,0
245865,"Private, nonprofit",Antioch University-New England,0,5202,"Business Administration, Management and Operations.",5,1,67101,1
245883,"Private, nonprofit",Antioch University-Seattle,0,301,Natural Resources Conservation and Research.,5,1,35701,0
245883,"Private, nonprofit",Antioch University-Seattle,0,1301,"Education, General.",5,1,51690,1
245883,"Private, nonprofit",Antioch University-Seattle,0,2401,"Liberal Arts and Sciences, General Studies and Humanities.",3,0,34526,0
245883,"Private, nonprofit",Antioch University-Seattle,0,4201,"Psychology, General.",5,1,43426,1
245883,"Private, nonprofit",Antioch University-Seattle,0,5115,Mental and Social Health Services and Allied Professions.,5,1,40283,1
245892,"Private, nonprofit",Antioch University-Midwest,0,301,Natural Resources Conservation and Research.,5,1,35701,0
245892,"Private, nonprofit",Antioch University-Midwest,0,1301,"Education, General.",5,1,51690,1
